Unnamed: 0,company_name,company_id,url,vertical,missing_vertical,vert_code,vert_desc,company_name_short,is_small_name
8679,HARVINE CONSULTANTS LIMITED,07009425,http://www.harvineconsultantsltd.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,harvine consultants,0
8684,HARWOOD  CHASE LIMITED,07941598,http://www.harwoodchase.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,harwood  chase,0
8709,HAVEN SOLICITORS LIMITED,08656557,http://www.havensolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,haven solicitors,0
8741,HB COUNTERS - ESSEX LTD,08537149,http://www.hbcounters.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hb counters - essex,0
8828,HEISEI LTD,07375981,http://www.heisei-web.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,heisei,0
8948,HIGH COURT ENFORCEMENT GROUP LIMITED,04527630,http://www.hcegroup.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,high court enforcement group,0
8993,HILL & ROBB LIMITED,SC441885,http://www.hillandrobb.co.uk,69102 - Solicitors,0,69102.0,solicitors,hill & robb,0
9032,HJ CONSULTANCY SERVICES LIMITED,07486545,http://www.hjconsultancy.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hj consultancy services,0
9118,HONEY BADGER LIMITED,08611246,http://www.honeybadgerexp.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,honey badger,0
9184,HOULDEN SWEENEY LIMITED,08094045,http://www.houldensweeney.co.uk,69102 - Solicitors,0,69102.0,solicitors,houlden sweeney,0
9191,HOUSE OF ACCOUNTANTS LIMITED,09050441,http://www.house-of-accountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,house of accountants,0
9217,HPACS CONSULTING (UK) LIMITED,06271695,http://www.hpacs.com,69203 - Tax consultancy,0,69203.0,tax consultancy,hpacs consulting (uk),0
9289,HUSSAIN SOLICITORS LIMITED,05366001,http://www.hussainsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,hussain solicitors,0
9310,HYDRAPSC LIMITED,09196321,http://www.hydrapsc.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,hydrapsc,0
9372,IAN WALKER ACCOUNTANCY SERVICES LTD,05776977,http://www.ianwalkeraccountancypenarth.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,ian walker accountancy services,0
9465,IHT PLANNING MATTERS LIMITED,07165426,http://www.ihtplanningmatters.co.uk,69203 - Tax consultancy,0,69203.0,tax consultancy,iht planning matters,0
9531,IMPKISS LTD,07573189,http://www.impkiss.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,impkiss,0
9579,INDEPENDENT MEDIATORS LTD,06116030,http://www.independentmediators.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,independent mediators,0
9586,INDESCO LIMITED,07146491,http://www.indesco.com.au,69203 - Tax consultancy,0,69203.0,tax consultancy,indesco,0
9616,INFINITUDE SERVICES LIMITED,05467094,http://www.infinitude.co,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,infinitude services,0
9620,INFINITY PARTNERSHIP LIMITED,SC268532,http://www.infinity-partnership.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,infinity partnership,0
9698,INPR ACCOUNTANTS LTD,07538036,http://www.inpraccountants.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,inpr accountants,0
9959,ISOLEX FINANCIAL LTD,05712269,http://www.isolexfinancial.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,isolex financial,0
10079,JAFFER ACCOUNTANCY LTD,09001828,http://www.jafferaccountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,jaffer accountancy,0
10101,JAMES PERMAN & COMPANY,SC230876,http://www.perman.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,james perman & company,0
10143,JAVID ARSHAD SOLICITORS LIMITED,06590362,http://www.javidarshadandcosolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,javid arshad solicitors,0
10165,JCS ACCOUNTANCY SERVICES LIMITED,08758073,http://www.jcsaccountancy.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,jcs accountancy services,0
10195,JERROMS PRIDDEY LIMITED,08433008,http://www.jerromspriddey.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,jerroms priddey,0
10248,JL ACCOUNTANCY SERVICES LTD,07181236,http://www.accountant-salford.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,jl accountancy services,0
10254,JLR CONSULTANCY (ABERDEEN) LIMITED,SC456369,http://www.jlrconsultancy.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,jlr consultancy (aberdeen),0
10286,JOHN ALEXANDER LIMITED,03276534,http://www.j-alexander.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,john alexander,0
10297,JOHN ELLIS & CO. LTD.,08173350,http://www.johnellisandco.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,john ellis & co. .,0
10363,JPH LEGAL LIMITED,07134675,http://www.jphlegal.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,jph legal,0
10435,JUSTUS LTD.,SC290263,http://www.justus.co.id,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,justus .,0
10525,KAREN PETCH BOOKKEEPING LTD,08937246,http://www.karenpetchbookkeeping.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,karen petch bookkeeping,0
10545,KATSINA LTD,07431219,http://www.kipdeco.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,katsina,0
10585,KEAN JARMAN LIMITED,SC446750,http://www.keanjarman.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kean jarman,0
10642,KENT DEFENCE LIMITED,06777098,http://www.recruitment.kentdefence.co.uk,69102 - Solicitors,0,69102.0,solicitors,kent defence,0
10665,KERSHEN FAIRFAX LIMITED,04713121,http://www.kershen-fairfax.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kershen fairfax,0
10707,KEYZONE LIMITED,07701978,http://www.keyzone-group.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,keyzone,0
10712,KFMCO LIMITED,SC354536,http://www.kfmco.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kfmco,0
10722,KIA ORA LTD,08821339,http://www.kiaoraestates.com.au,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kia ora,0
10742,KILIC & KILIC SOLICITORS LIMITED,07369735,http://www.kilicandkilic.com,69102 - Solicitors,0,69102.0,solicitors,kilic & kilic solicitors,0
10756,KIMIYA COMPANY LIMITED,07578294,http://www.kimiyaconsultants.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kimiya company,0
10798,KINGSWELL BERNEY LIMITED,04942569,http://www.kingswell-berney.co.uk,69102 - Solicitors,0,69102.0,solicitors,kingswell berney,0
10859,KMG FINANCIAL LIMITED,08994523,http://www.kmg.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,kmg financial,0
10930,KP SIMPSON LTD,07986229,http://www.kpsimpson.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kp simpson,0
10979,KUNDALINI LIMITED,08803753,http://www.kundalinimobile.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kundalini,0
11041,LACEYS MEDIATION SERVICE LIMITED,04062645,http://www.laceysmediation.co.uk,69102 - Solicitors,0,69102.0,solicitors,laceys mediation service,0
11172,LAW COSTING LIMITED,04081654,http://www.lawcostingltd.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,law costing,0
11198,LD FINANCIAL & MANAGEMENT SERVICES LIMITED,06598270,http://www.lesliedingley.vpweb.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,ld financial & management services,0
11249,LEECH & CO SOLICITORS LIMITED,07121374,http://www.leech.co.uk,69102 - Solicitors,0,69102.0,solicitors,leech & co solicitors,0
11265,LEGATUS LAW LIMITED,08607872,http://www.legatuslaw.com,69102 - Solicitors,0,69102.0,solicitors,legatus law,0
11334,LEXONA (PGI) LIMITED,02911041,http://www.lexonapgi.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,lexona (pgi),0
11428,LINDA BAKER BUSINESS SERVICES LIMITED,04764418,http://www.linda-baker.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,linda baker business services,0
11804,"LYNN, DRAKE & CO. LIMITED",NI072261,http://www.lynndrake.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,"lynn, drake & co.",0
11891,MAD ABOUT BOOK-KEEPING LIMITED,07854922,http://www.madaboutbookkeeping.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,mad about book-keeping,0
11956,MAKIN DIXON SOLICITORS LIMITED,09160986,http://www.makindixon.co.uk,69102 - Solicitors,0,69102.0,solicitors,makin dixon solicitors,0
12022,MANSFIELD & CHASTON LIMITED,07740594,http://www.mansfield-chaston.co.uk,69102 - Solicitors,0,69102.0,solicitors,mansfield & chaston,0
12071,MARCUS BAUM SOLICITORS LTD,05925111,http://www.marcusbaum.co.uk,69102 - Solicitors,0,69102.0,solicitors,marcus baum solicitors,0
12152,MARSH ACCOUNTANCY LIMITED,07070593,http://www.marshaccountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,marsh accountancy,0
12181,MARTYN PROWEL LIMITED,04314424,http://www.martynprowel.co.uk,69102 - Solicitors,0,69102.0,solicitors,martyn prowel,0
12290,MAYSONS SOLICITORS LTD,08802632,http://www.maysonslaw.co.uk,69102 - Solicitors,0,69102.0,solicitors,maysons solicitors,0
12329,MCDERMOTT WOOLF & SCHOLFIELD LIMITED,05644400,http://www.mws.org.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,mcdermott woolf & scholfield,0
12337,MCGREGORS (MANSFIELD) LIMITED,03887537,http://www.mcgregorscorporate.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,mcgregors (mansfield),0
12364,MCQUADES RESIDENTIAL CONVEYANCING LIMITED,08230277,http://www.mcquades.info,69102 - Solicitors,0,69102.0,solicitors,mcquades residential conveyancing,0
12387,MEADOW PAYROLL SERVICES LTD,09251237,http://www.meadowpayroll.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,meadow payroll services,0
12448,MEER AND CO LTD,07457828,http://www.meer-co.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,meer and co,0
12526,MERRYHILL ACCOUNTANCY SERVICES LIMITED,06544952,http://www.merryhillaccountancy.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,merryhill accountancy services,0
12607,MICHAEL BAKER LIMITED,06931144,http://www.mbakerintl.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,michael baker,0
12608,MICHAEL BROUGH & COHEN LIMITED,08541599,http://www.mbc-law.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,michael brough & cohen,0
12623,MICHELLE O'SHEA & CO LIMITED,07633543,http://www.michelleoshea.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,michelle o'shea & co,0
12683,MIGRANT LEGAL PROJECT LIMITED,07713170,http://www.migrantlegalproject.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,migrant legal project,0
12719,"MILLER, BECKETT & JACKSON LIMITED",SC435457,http://www.mbjsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,"miller, beckett & jackson",0
12832,MJC BOOKKEEPING LIMITED,04481380,http://www.mjcbookkeeping.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,mjc bookkeeping,0
12838,MK LAW SOLICITORS LIMITED,06969519,http://www.mk-law.co.uk,69102 - Solicitors,0,69102.0,solicitors,mk law solicitors,0
12852,MNE ACCOUNTING LIMITED,07308954,http://www.mneaccounting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,mne accounting,0
12979,MORELAND & CO SOLICITORS LIMITED,05777834,http://www.morelandsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,moreland & co solicitors,0
13005,MORRIS WHEELER & CO LIMITED,06568390,http://www.morris-wheeler.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,morris wheeler & co,0
13325,NAYLOR WINTERSGILL LIMITED,07443413,http://www.naylorwintersgill.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,naylor wintersgill,0
13330,NBK LTD,07942960,http://www.nbk.com,69102 - Solicitors,0,69102.0,solicitors,nbk,1
13351,NEEDLE PARTNERS LIMITED,07156604,http://www.needlepartners.com,69102 - Solicitors,0,69102.0,solicitors,needle partners,0
13567,NIGEL R. HALE & ASSOCIATES LIMITED,03613563,http://www.nigelrhale.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,nigel r. hale & associates,0
13585,NIMROD LEGAL AND ADVICE BUREAU LIMITED,08414130,http://www.nimrodlegal.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,nimrod legal and advice bureau,0
13608,NLIS.LTD,04680904,http://www.nlis.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,nlis.,0
13638,NOOKIE LIMITED,08612402,http://www.nookie.com.au,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,nookie,0
13703,NORTHAMPTON ACCOUNTANTS LIMITED,08474558,http://www.accountancynorthampton.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,northampton accountants,0
13722,NORTHUMBERLAND ACCOUNTANTS AND TAX ADVISERS LTD,06953476,http://www.northumberlandaccountants.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,northumberland accountants and tax advisers,0
13766,NPP ACCOUNTANCY SERVICES LIMITED,08306968,http://www.nppaccountancy.mfbiz.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,npp accountancy services,0
13828,O'NEILL & COMPANY (BLACKBURN) LTD,07831125,http://www.oneillandcompany.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,o'neill & company (blackburn),0
13830,O'NEILL MORGAN SOLICITORS LIMITED,05958811,http://www.oneill-morgan.co.uk,69102 - Solicitors,0,69102.0,solicitors,o'neill morgan solicitors,0
13852,OAKLEY ACCOUNTING LTD,05861109,http://www.oakleyaccounting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,oakley accounting,0
13871,OBSIDIAN LAW LIMITED,08759098,http://www.obsidianlaw.com,69102 - Solicitors,0,69102.0,solicitors,obsidian law,0
13904,OD ACCOUNTANTS LIMITED,04902704,http://www.odaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,od accountants,0
13920,OFFORD FENNING AND ASSOCIATES LIMITED,03322396,http://www.offord-fenning.com,69203 - Tax consultancy,0,69203.0,tax consultancy,offord fenning and associates,0
13999,ON THE SPOT TAX LIMITED,06566196,http://www.onthespottax.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,on the spot tax,0
14027,ONESOURCE PARTNERS LIMITED,07696463,http://www.onesourceng.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,onesource partners,0
14035,ONLINE TAX SAVINGS LIMITED,08175201,http://www.onlinetaxsavings.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,online tax savings,0
14067,OPPENHEIM AND COMPANY LIMITED,04578753,http://www.oppco.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,oppenheim and company,0
14096,OPUS SERVICES LIMITED,06087944,http://www.opus-services.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,opus services,0
14162,OSBORNES ACCOUNTANTS LIMITED,04571138,http://www.osbornesaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,osbornes accountants,0
14263,P J HAMSON & CO. LIMITED,05405924,http://www.site.pjhamsonandcolimited.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,p j hamson & co.,0
14298,PAGELINE SOLUTIONS ACCOUNTANTS LIMITED,08112422,http://www.pagelinesolutions.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,pageline solutions accountants,0
14364,PARAMOUNT LEGAL COSTS LIMITED,06236527,http://www.paramountlegalcosts.co.uk,69102 - Solicitors,0,69102.0,solicitors,paramount legal costs,0
14367,PARAPHERNALIA.CO LIMITED,03900865,http://www.paraphernaliawest.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,paraphernalia.co,0
14404,PARRISH FAMILY LAW LIMITED,07155367,http://www.parrishfamilylaw.co.uk,69102 - Solicitors,0,69102.0,solicitors,parrish family law,0
